name,url,album,date,artist,genre,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Crazy Little Thing Called Love - Remastered 2011,The Game (Deluxe Remastered Version),https://open.spotify.com/track/35ItUJlMtjOQW3SSiTCrrw,1980-06-27,Queen,classic rock,75,0.599,0.762,0,-6.887,1,0.0423,0.714,4.43e-06,0.35,0.715,76.961,163373,4
To the Sky,Legend of the Guardians: The Owls of Ga'Hoole (Original Motion Picture Soundtrack),https://open.spotify.com/track/67Zrgf1AUktvq39nMq0k5M,2010-09-21,Owl City,indietronica,53,0.497,0.624,11,-9.065,1,0.0825,0.261,2.31e-06,0.119,0.925,175.007,219107,4
On Top Of The World,Night Visions (Deluxe),https://open.spotify.com/track/6KuHjfXHkfnIjdmcIvt9r0,2012-09-04,Imagine Dragons,modern rock,73,0.635,0.926,0,-5.589,1,0.151,0.0893,4.53e-06,0.0928,0.761,100.048,189840,4
Someday,Human (Deluxe),https://open.spotify.com/track/6aDsgHPZsMztSbZernzlF8,2021-08-27,OneRepublic,piano rock,73,0.576,0.679,0,-7.237,1,0.034,0.0311,0.0,0.323,0.213,121.005,187889,4
Toxic,In The Zone,https://open.spotify.com/track/6I9VzXrHxO9rA9A5euc8Ak,2003-11-13,Britney Spears,dance pop,86,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,198800,4
Mamma Mia,Abba,https://open.spotify.com/track/2TxCwUlqaOH3TIyJqGgR91,1975,ABBA,europop,82,0.749,0.748,2,-7.011,1,0.0323,0.295,0.000443,0.469,0.827,137.547,213267,4
Surfin' U.S.A. - Remastered 2001,Surfin' USA (Remastered),https://open.spotify.com/track/0wz1LjDb9ZNEYwOmDJ3Q4b,1963-03-25,The Beach Boys,baroque pop,75,0.55,0.854,3,-5.968,1,0.036,0.661,0.0,0.112,0.965,159.231,149373,4
Flowers,Flowers,https://open.spotify.com/track/0yLdNVWF3Srea0uzk55zFn,2023-01-13,Miley Cyrus,pop,33,0.707,0.681,0,-4.325,1,0.0668,0.0632,5.15e-06,0.0322,0.646,117.999,200455,4
Call Me Maybe,Kiss (Deluxe),https://open.spotify.com/track/38DgNqC7TQkZ3Ih5Vz6K0Q,2012-09-18,Carly Rae Jepsen,canadian pop,63,0.782,0.573,7,-6.558,1,0.0382,0.0106,2.82e-06,0.107,0.658,120.005,193853,4
Boom Clap,SUCKER,https://open.spotify.com/track/0Y1MWB026LYxGvhq4EcMiC,2014-12-15,Charli XCX,art pop,68,0.659,0.911,4,-2.28,1,0.0786,0.154,0.000304,0.191,0.576,91.999,169866,4
Oops!...I Did It Again,Oops!... I Did It Again,https://open.spotify.com/track/6naxalmIoLFWR0siv8dnQQ,2000-05-16,Britney Spears,dance pop,83,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,211160,4
Break My Stride,I Don't Speak The Language,https://open.spotify.com/track/1mCsF9Tw4AkIZOjvZbZZdT,1983-03-19,Matthew Wilder,new wave pop,75,0.917,0.588,10,-11.047,1,0.0607,0.195,0.0,0.0914,0.828,110.077,184480,4
Another One Bites The Dust - Remastered 2011,The Game (Deluxe Remastered Version),https://open.spotify.com/track/57JVGBtBLCfHw2muk5416J,1980-06-27,Queen,classic rock,77,0.933,0.528,5,-6.472,0,0.162,0.112,0.329,0.163,0.756,109.975,214653,4
You Give Love A Bad Name,Slippery When Wet,https://open.spotify.com/track/0rmGAIH9LNJewFw7nKzZnc,1986-08-16,Bon Jovi,glam metal,86,0.541,0.96,0,-2.947,0,0.0505,0.0663,2.25e-06,0.344,0.812,122.803,222707,4
The Nights,The Days / Nights,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc,2014-01-01,Avicii,dance pop,88,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,176658,4
Thunder,Evolve,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,2017-06-23,Imagine Dragons,modern rock,39,0.6,0.81,0,-4.749,1,0.0479,0.00683,0.21,0.155,0.298,167.88,187147,4
It's Time,Night Visions,https://open.spotify.com/track/6BtmXhTJMM9sBTHeYYASGz,2012-09-04,Imagine Dragons,modern rock,70,0.656,0.884,2,-4.748,1,0.0372,0.0162,0.0,0.145,0.86,105.009,237987,4
Fall In Love,Fall In Love,https://open.spotify.com/track/5gVCfYmQRPy1QJifP8f5gg,2022-02-11,Bailey Zimmerman,contemporary country,6,0.524,0.643,9,-6.055,1,0.0297,0.451,0.0,0.221,0.397,135.962,232059,4
Pocket Full Of Gold,What We Live For,https://open.spotify.com/track/4KSQ9el0QgTKKie5oCtKLe,2016-07-01,American Authors,modern rock,55,0.608,0.945,11,-3.858,1,0.0483,0.00433,0.0,0.0773,0.682,115.933,180213,4
Everywhere You Look (The Fuller House Theme),Everywhere You Look (The Fuller House Theme),https://open.spotify.com/track/2igfp8RJrZCJwJa8DYBApH,2016-02-26,Carly Rae Jepsen,canadian pop,49,0.663,0.827,6,-1.796,1,0.0976,0.0709,3.07e-06,0.0919,0.681,124.945,198207,4
It's a Beautiful Day,To Be Loved,https://open.spotify.com/track/0mvkwaZMP2gAy2ApQLtZRv,2013-04-11,Michael Bublé,adult standards,69,0.532,0.795,1,-3.979,1,0.0358,0.0559,0.0,0.295,0.78,143.837,199267,4
We Didn't Start the Fire,Storm Front,https://open.spotify.com/track/3Cx4yrFaX8CeHwBMReOWXI,1989-10-17,Billy Joel,album rock,79,0.712,0.967,7,-5.206,1,0.047,0.0771,0.0,0.356,0.895,145.024,287733,4
Paradise (feat. Dermot Kennedy),Paradise,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr,2020-10-30,MEDUZA,edm,74,0.632,0.595,8,-7.644,0,0.0401,0.0689,0.0,0.209,0.435,124.114,167903,4
Heaven,Oh My My,https://open.spotify.com/track/1lFHaHvZeLf6XrOqX6iLlS,2016-12-02,OneRepublic,piano rock,50,0.585,0.724,10,-6.658,0,0.0321,0.0607,0.0,0.105,0.37,95.009,258947,4
High Hopes,Pray for the Wicked,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2018-06-22,Panic! At The Disco,modern rock,85,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,190947,4
Best Day Of My Life,"Oh, What A Life",https://open.spotify.com/track/5Hroj5K7vLpIG4FNCRIjbP,2014-01-01,American Authors,modern rock,83,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,194240,4
Wake Me Up Before You Go-Go,Make It Big,https://open.spotify.com/track/0ikz6tENMONtK6qGkOrU3c,1984-10-23,Wham!,new romantic,83,0.62,0.573,0,-11.893,1,0.0423,0.271,0.0,0.0607,0.897,81.548,231333,4
Shut Up and Dance,TALKING IS HARD,https://open.spotify.com/track/4kbj5MwxO1bq9wjT5g9HaA,2014-12-02,WALK THE MOON,dance rock,86,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,199080,4
Gimme! Gimme! Gimme! (A Man After Midnight),Voulez-Vous,https://open.spotify.com/track/3vkQ5DAB1qQMYO4Mr9zJN6,1979,ABBA,europop,84,0.749,0.491,10,-9.655,1,0.0403,0.02,0.00899,0.159,0.536,119.528,292613,4
All Star,Astro Lounge,https://open.spotify.com/track/3cfOd4CMv2snFaKAnMdnvK,1999-06-08,Smash Mouth,pop rock,83,0.731,0.867,11,-5.881,1,0.032,0.0395,0.0,0.0861,0.776,104.019,200373,4
Stayin Alive,The Ultimate Bee Gees,https://open.spotify.com/track/7qK3JFriCqLorQivsJYG2X,2009-11-03,Bee Gees,disco,58,0.703,0.831,10,-7.225,0,0.0349,0.0328,0.00839,0.218,0.949,103.573,283147,4
I'm A Believer - Radio Edit,Smash Mouth,https://open.spotify.com/track/1RC5Mb0VhnlhnMlFDnrvE0,2001-01-01,Smash Mouth,pop rock,65,0.559,0.972,6,-3.524,1,0.0639,0.0198,6.47e-06,0.393,0.919,82.336,183400,4
Never Gonna Give You Up,Whenever You Need Somebody,https://open.spotify.com/track/4cOdK2wGLETKBW3PvgPWqT,1987-11-12,Rick Astley,new romantic,51,0.721,0.939,8,-11.823,1,0.0376,0.115,3.79e-05,0.108,0.914,113.309,213573,4
I'm Gonna Be (500 Miles),Sunshine on Leith,https://open.spotify.com/track/67iAlVNDDdddxqSD2EZhFs,1988,The Proclaimers,celtic rock,81,0.851,0.551,4,-5.177,1,0.0396,0.151,0.0,0.0827,0.807,131.922,219467,4
Take on Me,Hunting High and Low,https://open.spotify.com/track/2WfaOiMkCvy7F5fcp2zZ8L,1985-06-01,a-ha,new romantic,90,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,225280,4
Then The Morning Comes,Astro Lounge,https://open.spotify.com/track/50MfV7a1pnOEcf2t9kobxW,1999-06-08,Smash Mouth,pop rock,53,0.729,0.881,5,-5.024,0,0.0283,0.0231,0.0,0.0872,0.963,118.58,182267,4
The Lion Sleeps Tonight (Wimoweh),Wimoweh!!! - The Best Of The Tokens,https://open.spotify.com/track/2F4FNcz68howQWD4zaGJSi,1994-08-29,The Tokens,doo-wop,64,0.321,0.474,5,-9.383,1,0.0348,0.743,0.0,0.204,0.804,121.199,162093,4
Die Young,Warrior (Expanded Edition),https://open.spotify.com/track/7EQGXaVSyEDsCWKmUcfpLk,2012-11-30,Kesha,dance pop,81,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,211920,4
Africa,Toto IV,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX,1982-04-08,TOTO,album rock,87,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,295893,4
It's My Life,Crush,https://open.spotify.com/track/0v1XpBHnsbkCn7iJ9Ucr1l,2000-01-01,Bon Jovi,glam metal,83,0.551,0.913,0,-4.063,0,0.0466,0.0263,1.35e-05,0.347,0.544,119.992,224493,4
Dragostea Din Tei,DiscO-Zone,https://open.spotify.com/track/4nnHlGaBwJHb1rBetqj0Yl,2002,O-Zone,eurodance,33,0.812,0.968,0,-3.758,1,0.0421,0.161,0.0,0.0661,0.706,130.093,213920,4
Ymca,"Was nicht passt, wird passend gemacht (Music Inspired By the Film)",https://open.spotify.com/track/7Cp69rNBwU0gaFT8zxExlE,2002,Village People,disco,50,0.715,0.951,6,-6.488,1,0.132,0.152,0.0,0.302,0.671,126.643,284867,4
"Take Me Home, Country Roads","The John Denver Collection, Vol 1: Take Me Home Country Roads",https://open.spotify.com/track/39q7xibBdRboeMKUbZEB6g,1997-06-17,John Denver,classic country pop,1,0.255,0.43,9,-12.564,1,0.0322,0.546,1.87e-05,0.188,0.546,164.267,197813,4
More Than a Feeling,Boston,https://open.spotify.com/track/1QEEqeFIZktqIpPI4jSVSF,1976,Boston,album rock,82,0.377,0.681,7,-8.039,1,0.0298,0.00088,0.0023,0.0504,0.285,108.789,285133,4
Marry You,Doo-Wops & Hooligans,https://open.spotify.com/track/22PMfvdz35fFKYnJyMn077,2010-10-05,Bruno Mars,dance pop,79,0.621,0.82,10,-4.865,1,0.0367,0.332,0.0,0.104,0.452,144.905,230192,4
Livin' On A Prayer,Slippery When Wet,https://open.spotify.com/track/37ZJ0p5Jm13JPevGcx4SkF,1986-08-16,Bon Jovi,glam metal,89,0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,249293,4
Life is a Highway,Me And My Gang,https://open.spotify.com/track/2Fs18NaCDuluPG1DHGw1XG,2006-01-01,Rascal Flatts,contemporary country,76,0.582,0.952,5,-3.848,1,0.0731,0.00324,0.0,0.223,0.655,103.027,276320,4
I'm Still Standing,Too Low For Zero,https://open.spotify.com/track/1jDJFeK9x3OZboIAHsY9k2,1983-05-30,Elton John,glam rock,87,0.504,0.904,6,-6.863,1,0.179,0.356,0.121,0.14,0.772,176.808,183440,4
Walking On Sunshine,Katrina & The Waves,https://open.spotify.com/track/05wIrZSwuaVWhcv5FfqeH0,1985,Katrina & The Waves,new wave pop,82,0.596,0.869,10,-11.97,1,0.037,0.0116,0.173,0.0678,0.944,109.902,238733,4
What Makes You Beautiful,Up All Night,https://open.spotify.com/track/4cluDES4hQEUhmXj6TXkSo,2012-05-25,One Direction,boy band,87,0.726,0.787,4,-2.494,1,0.0737,0.009,0.0,0.0596,0.888,124.99,199987,4
Separate Ways (Worlds Apart) [2023 Remaster],Frontiers (2023 Remaster),https://open.spotify.com/track/1pTw2cNrp9L3esxLAvWnN2,1983-02-01,Journey,album rock,76,0.467,0.943,0,-5.626,1,0.0576,0.0189,4.51e-06,0.216,0.453,131.536,323667,4
